scenario,step,ecological_health,carbon_sink_capacity,soil_microbiome_health,water_cycle_stability,resource_circularity,technology_capacity,human_wellbeing,social_harmony,governance_quality,conflict_pressure,thermal_stress,sustainability_index
Human-Centered Growth,116,0.7112028877779049,0.2243122815462868,0.352626065423683,0.4895359940131574,0.44889847168235764,0.5365141506757005,0.550227432743879,0.39858777963309644,0.5048412727928441,0.6142790873123809,0.6354466024324787,0.1560959482625528
Human-Centered Growth,117,0.7186498611146735,0.22235808193341636,0.3510037334066695,0.48763641094586707,0.44996555349192224,0.536080947530523,0.5505423491181575,0.3978583470047485,0.5028488655412292,0.6141137725397241,0.6342342330220818,0.15646234861923825
Human-Centered Growth,118,0.7206734906303305,0.2174147630513923,0.34469516450389914,0.4871342416455593,0.45575155252678784,0.5360769791236095,0.5511192677760638,0.3953796644042244,0.5022301621677278,0.6184496953435319,0.6361067820706723,0.15419146796084832
Human-Centered Growth,119,0.7220331830978141,0.21532442834828971,0.3413586433261891,0.48784035952773014,0.45620163301339706,0.5338208944559696,0.5510823597204764,0.39092737935461175,0.501864709958337,0.6209295926402851,0.6407311312427193,0.15130188467400602
Human-Centered Growth,120,0.7240192941265879,0.21254481494846525,0.34099741065401756,0.48934479391989133,0.4581172536261008,0.5338612758652914,0.5473447257735448,0.3861343632505401,0.5008314874222778,0.6222097367485443,0.6428074479323971,0.1496563060060665
Human-Centered Growth,121,0.7247704164375403,0.21087621833169753,0.33886099984748697,0.4890425676239813,0.45904620245572103,0.5279390336033412,0.5443451334266898,0.38317955892885125,0.4979887338483814,0.6259116054746883,0.6483180941541377,0.14544800448209244
Human-Centered Growth,122,0.7290171640171894,0.2077302686342732,0.3398546830164178,0.4880689197024027,0.459172030513485,0.5260887692819602,0.5426122995819974,0.3797254704753447,0.4979055113872274,0.6287348479254008,0.6507731797578283,0.14347578381367027
Human-Centered Growth,123,0.7309196988315634,0.20739649255139217,0.3397694467451972,0.4838300434643344,0.4548641882436811,0.5288812565726141,0.538748091359048,0.37658973512778315,0.4951406032821342,0.6276357464469586,0.6543102681883455,0.14130678036092376
Human-Centered Growth,124,0.7337458061949081,0.20353433794294803,0.3326081046120582,0.4814713003740243,0.45644779625448617,0.5244202248827023,0.5379842614984062,0.37387620819009626,0.4958739615229744,0.630379033222264,0.654816392951077,0.13869692139806522
Human-Centered Growth,125,0.7378999986624465,0.20051686879408523,0.3305817155306307,0.4783426644545404,0.4563612317521032,0.5217451865482364,0.5365020624607515,0.3746084880507141,0.4927050809347218,0.6296592053455758,0.6602111001279617,0.13633945665253
Human-Centered Growth,126,0.7378356399485119,0.19647817816065727,0.3306896290573301,0.47586926901501514,0.4608132511791971,0.5237424895669278,0.5343929412633993,0.3762341268612084,0.49106889791408737,0.6336523271916804,0.6632567093873597,0.13434212118483269
Human-Centered Growth,127,0.7423489963285002,0.19691013344640082,0.3287898655488529,0.4731047822706513,0.4625331954650753,0.5216646879472419,0.5372787999027748,0.3738062405417988,0.4899130160595715,0.6365317747873506,0.6630074169737422,0.13359850400537882
Human-Centered Growth,128,0.740059486167619,0.19661508618324167,0.32550818406601184,0.469751019791455,0.4644065009701299,0.5251713654915287,0.5375718068356989,0.37308874058904834,0.48797404363055036,0.6362001794102363,0.668452796476489,0.1316307819977946
Human-Centered Growth,129,0.7397355116607939,0.19341686472481923,0.3261960962706994,0.4696032153219171,0.46611827651429316,0.5316062427443846,0.535145535990561,0.37223582030698005,0.48766251704440594,0.6392497014509185,0.6739503913974969,0.1296688746299911
Human-Centered Growth,130,0.7419202016948057,0.19180148930647758,0.3263765673083696,0.46761523006452616,0.4652398571796152,0.5284101277475435,0.530065915601868,0.3736304854625079,0.48503082641005507,0.6413221633773369,0.6758384769691035,0.12738658444403084
Dualistic Power Optimization,0,0.62,0.58,0.6,0.64,0.35,0.5,0.65,0.65,0.58,0.3,0.32,0.4194444444444444
Dualistic Power Optimization,1,0.6194222200934273,0.5778822610872748,0.5989359069728877,0.6369532673429555,0.3499657565724272,0.5007477398514649,0.6489569559385561,0.65081469115204,0.5800121128415069,0.3068897434592581,0.32490580362944793,0.4157945478781057
Dualistic Power Optimization,2,0.6214422992316075,0.5744993330330685,0.5935608392155929,0.6358740855456925,0.3489630427848435,0.4990619503704232,0.6495698030840983,0.6508705880645296,0.5790848301125918,0.31292832465434345,0.3318914778673766,0.41134246841873084
Dualistic Power Optimization,3,0.6206541891979217,0.575956073058745,0.5919090360474123,0.6304732142165788,0.3507697260270526,0.5001008496756345,0.6515778270078346,0.6497781657931065,0.577837873777783,0.31590189030798693,0.3350525076815721,0.4093788399250623
Dualistic Power Optimization,4,0.6166103250955643,0.5710399078418361,0.5902960914414256,0.6319296335503771,0.35185906908669856,0.4964023898584179,0.6518848251218387,0.649723723095474,0.5756482527137633,0.32105820772192734,0.3386596531881264,0.4056698923064194
Dualistic Power Optimization,5,0.6127742208471847,0.5685732945733029,0.5872571887417349,0.6308814726590384,0.3503840847310944,0.4949682562210165,0.6527341944264083,0.6465148821681248,0.5781314833926637,0.32568080386730547,0.34268856173795287,0.40204311168319307
Dualistic Power Optimization,6,0.6140758341901149,0.561976122359236,0.5809409076193156,0.6259442358640883,0.3532092529379488,0.49320333920030246,0.6572451281867561,0.6429093445592082,0.5775291678679697,0.33418749460457325,0.35027689641074555,0.39633205033338587
Dualistic Power Optimization,7,0.6187924374494036,0.560642318939066,0.5802028590583475,0.6252480821999401,0.3550659750902821,0.49143742789065675,0.6549869619698669,0.6404000331605727,0.576216878629552,0.33870482162728915,0.3552435921355506,0.3935121159356998
Dualistic Power Optimization,8,0.6202090128260179,0.5570715716385843,0.5803742954435448,0.6210849129844992,0.3549786561717227,0.4891680453219961,0.6506219075844957,0.6377185573240055,0.5750009273242502,0.34715672018644916,0.36007924111725415,0.38832744152064275
Dualistic Power Optimization,9,0.6156862389147475,0.5570226978729736,0.580024598064642,0.6203647946303512,0.35482568797402303,0.4861647322484469,0.6492241711852912,0.6373545844028546,0.5777975708530001,0.3556654096721405,0.36267575144811276,0.384688607069529
Dualistic Power Optimization,10,0.6108756434946208,0.5535373092181348,0.5736872954918066,0.6191220057022154,0.3548304828014257,0.4846556105971072,0.6453610527594636,0.6358147883869777,0.5757593321313537,0.3587498166685886,0.36050543044218775,0.38170213495376204
Dualistic Power Optimization,11,0.6093414036074831,0.5533114293590501,0.5742066284473958,0.6163171545926504,0.35392605868070215,0.48594073002598903,0.642684738463394,0.633842122736611,0.5763182611126704,0.36662736485524455,0.363880411018811,0.37802733681214695
Dualistic Power Optimization,12,0.6072696429437592,0.5477807304357188,0.5697459530966148,0.613971466451791,0.35496078969433453,0.48856307521025216,0.6403842476318158,0.6342276177799644,0.5748028594341412,0.3720098274071136,0.3659600347128822,0.37458602143426684
Dualistic Power Optimization,13,0.5985465300598837,0.5457557689415667,0.5683970246449075,0.6115073578676145,0.3553947711287843,0.48998490716053517,0.6365514701274839,0.6305534829430505,0.5754174994899736,0.37492583106128513,0.3701206768518609,0.37063935217324684
Dualistic Power Optimization,14,0.5930307323573013,0.5428839934443841,0.5654931969985556,0.6063701249681608,0.3580242498376987,0.4876582199275909,0.6342131039968355,0.6283298438443286,0.5767404401575998,0.37831744698317077,0.3738144074517516,0.3667163592282089
Dualistic Power Optimization,15,0.59289742435667,0.5404652892500594,0.5630132954729521,0.6037289667143508,0.3566690693964013,0.487800353777518,0.6313442352028804,0.6198521905363898,0.5766375302040225,0.3855486791351391,0.37266053969739227,0.36293751250422773
Dualistic Power Optimization,16,0.5884349229365042,0.5378893111102364,0.5642874692736611,0.6018589890526381,0.3555130635139431,0.4871348521052236,0.6333523942799121,0.6159036161407354,0.5740623269139502,0.39000912976386115,0.3743272668046581,0.3598533392275151
Dualistic Power Optimization,17,0.587358064519628,0.5373221199626668,0.5620908723360285,0.5994416401129052,0.35522944097611203,0.4823155913137034,0.6343637591767636,0.6130779143574182,0.5727239826696405,0.4018226209168812,0.37849849729221813,0.3542445410504881
Dualistic Power Optimization,18,0.5836549857791036,0.5326450802403918,0.5615383427288244,0.5977518359197599,0.35265288501947734,0.4849368980307772,0.632249420025877,0.6141190420471027,0.5739069026094793,0.4063540702229542,0.384637346553665,0.35041385607260006
Dualistic Power Optimization,19,0.5823850811608805,0.5305236362610741,0.559656101509503,0.594141507690939,0.35166578535484244,0.4878963149965681,0.6307945515597377,0.61059268290995,0.5710187759873625,0.4126302495781538,0.39234039744972543,0.34527672017979216
Dualistic Power Optimization,20,0.577699140271666,0.5267352433689901,0.5596204010728228,0.5920599240487192,0.35287052894734194,0.4845642282920643,0.6308485212507526,0.6074805036312064,0.5720117320794484,0.4204330099492039,0.40109608009902586,0.33949441892827714
Dualistic Power Optimization,21,0.5779667450807802,0.523550566166824,0.5571495098171229,0.5894315582081786,0.35384749663426535,0.48353808272204446,0.6303664926848574,0.6073543996725748,0.5690201178288237,0.42814374695363316,0.40730569323774446,0.33471819204276343
Dualistic Power Optimization,22,0.5761510144661496,0.5154667734991858,0.5530709376689731,0.590101698315767,0.35410176050966763,0.48038527661430386,0.628519231526295,0.606251208484723,0.5691348352069234,0.43309674792008684,0.4101471223015035,0.33065378092148995
Dualistic Power Optimization,23,0.5735167576241148,0.5097763383211994,0.5534340192116354,0.5875305741349685,0.35683607755131863,0.4847948989461058,0.6296705782868384,0.6025886776155267,0.5689628131231198,0.4384793938941819,0.41191151528698167,0.3281923543508011
Dualistic Power Optimization,24,0.5730581962447927,0.5035716809509939,0.5529408827417991,0.5846743977366164,0.3575383968630643,0.4854895766263598,0.6282970774012531,0.6009466270367948,0.5670331951352822,0.4456549552939611,0.4127905098502525,0.3246719704624973
Dualistic Power Optimization,25,0.5720127189520626,0.5036007656589098,0.5480698429867016,0.5813909205145188,0.35886621256238216,0.48586348794785494,0.6281281242030989,0.5990880364312083,0.5673224556796919,0.45330703252219384,0.41717950770903467,0.3206386499351294
Dualistic Power Optimization,26,0.5698776081138308,0.5010926560383543,0.5489953865510969,0.5791955306298675,0.3572171539530409,0.48902134223411436,0.6270034098075858,0.5918827762416138,0.568035675589241,0.4576683404746968,0.4205697805596827,0.31736508520348783
Dualistic Power Optimization,27,0.5694457206450683,0.49761949141126705,0.5475392924825362,0.5763940036093729,0.3585433655493931,0.4880828805793088,0.6275874109671653,0.5902405061882158,0.5651828462863894,0.4652751218607605,0.4230676016307953,0.3135404877625241
Dualistic Power Optimization,28,0.5704553276954056,0.4945020222262301,0.5483424794259781,0.5740175269723247,0.35814473195715674,0.4878505359930776,0.6260724864840326,0.5889445646265177,0.5609680139824414,0.46860678900848535,0.4245022221092884,0.31108915714979724
Dualistic Power Optimization,29,0.5718876977908979,0.4940742131367548,0.5452629788449268,0.5717517712237355,0.3585848362833831,0.49114101097081436,0.623305828910417,0.5865154822249619,0.5619357123384513,0.47504704163602657,0.42845108353894584,0.3079543055645171
Dualistic Power Optimization,30,0.5734766844314331,0.48482204958806235,0.5437509875159652,0.5685170965419122,0.35522357048967024,0.49248429733108157,0.6251301038633298,0.5833154440707984,0.5628581245216714,0.4837087400274822,0.4346546441615264,0.3025845271031839
Dualistic Power Optimization,31,0.576948813724444,0.48246789707902743,0.5410403626584724,0.5633901137318423,0.35503144551341037,0.48976884816774136,0.6285310138629806,0.5800125462258513,0.5621205366444855,0.49024959024291864,0.4383158113196552,0.29889326934360716
Dualistic Power Optimization,32,0.5805842813008703,0.4773918253462904,0.5385746292752885,0.5599857568417471,0.352691400490969,0.4877441435782479,0.6275028993298459,0.5761831930060881,0.559750931323339,0.49287720438425164,0.44172637049380864,0.29528344633522785
Dualistic Power Optimization,33,0.5745970341836869,0.47506859104545535,0.5358737834426881,0.555145250877001,0.35237298233686926,0.4852864290180929,0.627177291750513,0.5758854622849817,0.5550157634765045,0.49855224077907,0.4449832573238711,0.29038530196490825
Dualistic Power Optimization,34,0.575134784236407,0.47165276734882716,0.531505087390836,0.5525822777899041,0.3510809306232623,0.4882895292512712,0.6262472528426062,0.5766921869341506,0.5539097802862621,0.5025815174649628,0.44553453142189753,0.28820372074534345
Dualistic Power Optimization,35,0.5682361745138718,0.4646277914292953,0.5291621658069839,0.5516679640108779,0.34821854921919804,0.4907441930949309,0.6242992693373165,0.5739780284057269,0.5561490171484542,0.5098190470795455,0.44857960786702283,0.2834095754818752
Dualistic Power Optimization,36,0.5640447833298178,0.45645865467162927,0.5248391397784927,0.5493097483165523,0.3465441901648957,0.49013116727939626,0.6234542600953968,0.5704988593008721,0.5538631117586674,0.5156024933117204,0.4530476361379638,0.27774234704821454
Dualistic Power Optimization,37,0.5592390279991383,0.45540492138992,0.5217485937643227,0.5474066865904411,0.3482606190114088,0.4906001312319801,0.6243484660441849,0.5680263001513406,0.5516518422694168,0.5217738485198631,0.4543422709805088,0.27449170217514623
Dualistic Power Optimization,38,0.558047313306582,0.4514603607665749,0.5184368452137295,0.5452076588808699,0.34479692092041353,0.4887122157201043,0.6235076992129914,0.5652806913897759,0.5486095481258428,0.5297566546534667,0.4561961649789753,0.26951837881820995
Dualistic Power Optimization,39,0.5594036541173663,0.44843949716396475,0.5142513171714531,0.5468176843202063,0.3427096472569006,0.4912127259815635,0.6244690523649085,0.5608501810076623,0.550406648762173,0.5347061549755066,0.46036230066082673,0.2666284869960499
Dualistic Power Optimization,40,0.5586117161062489,0.44429396428484674,0.5129784348067639,0.546463273477417,0.3395125833104243,0.49487777995400883,0.620096933575097,0.5598111549514192,0.5516720212668186,0.5379725500938093,0.46313325698494506,0.2639810884228718
Dualistic Power Optimization,41,0.5536897279338954,0.43997687065293045,0.5094590077486734,0.5460762842698895,0.34243320080266354,0.4988231914927128,0.6179198713525171,0.5562787935536488,0.5473164006410874,0.5418134935601758,0.4686520404101768,0.25982509966830286
Dualistic Power Optimization,42,0.5569608084125667,0.433627790606837,0.5053766086855103,0.5440804335643842,0.34329352312030276,0.4961309629361533,0.6177069035884595,0.5522056743788266,0.5462979372342067,0.548359764118949,0.47225293272205426,0.25547800829277656
Dualistic Power Optimization,43,0.55408458597219,0.4295221486295269,0.5022972350218495,0.5413944960905922,0.3430759309949686,0.5006583941338385,0.6177568877350986,0.5484696344504115,0.5467015399701183,0.5531454235994668,0.4781874908800336,0.25149575504663535
Dualistic Power Optimization,44,0.553624271858734,0.4254201553124218,0.5002891925628159,0.5363063680583139,0.341122396057149,0.49681012681449194,0.6169580621012152,0.5487752281785833,0.5501738953081392,0.5598713519070403,0.48277983295465393,0.24705717003478367
Dualistic Power Optimization,45,0.5466323226168472,0.4204327355904491,0.4957975632397097,0.5331113051844285,0.34108610841997944,0.49514472455794123,0.6118968201014734,0.5470914346350972,0.5470378275435867,0.565802807807719,0.49051869496404993,0.24016749562811474
Dualistic Power Optimization,46,0.5422850299262877,0.4114609591078016,0.4923016678498168,0.533355509484352,0.34530280332842067,0.4911912649123019,0.6117705942077276,0.542963405298114,0.545834523516038,0.5765456599782369,0.4910983909432655,0.23491851589527551
Dualistic Power Optimization,47,0.5414992769440555,0.408483493932915,0.49154793919819484,0.5315929750682378,0.3462189044074289,0.48974549182761673,0.6111662278383483,0.5390473837671846,0.5460854767725035,0.5812603538293771,0.49543712904578097,0.23142420369859767
Dualistic Power Optimization,48,0.5398736775470748,0.4068193291573082,0.4885169243706026,0.5260867838093711,0.34904274740885693,0.4867587223088914,0.6087035245861352,0.5346122801176096,0.5478412754148687,0.5824411641260049,0.5052937748162103,0.22676129467785938
Dualistic Power Optimization,49,0.5415322754483616,0.40335302476400803,0.4854818944651771,0.5246994242345348,0.35038499226561565,0.48843357544381594,0.608659287574197,0.5315441179877421,0.5464529073978516,0.5875921646513,0.5084834962647862,0.22381902916890112
Dualistic Power Optimization,50,0.543437435661619,0.4006313568234592,0.47667930458003943,0.5240546632232559,0.3510744646550532,0.4881097137114675,0.6067171009557335,0.5305295669337603,0.5473540662354841,0.5914990552494173,0.5128763114814491,0.22041589973726922
Dualistic Power Optimization,51,0.5390332101045456,0.39395409023510086,0.4724961299090477,0.523818483378126,0.3532807147458054,0.4893857403029368,0.6069933679557201,0.528287426342242,0.5450767605303067,0.5978178235782349,0.5180531936742095,0.21573512607620354
Dualistic Power Optimization,52,0.5398288912414444,0.3924155576496572,0.47098442960768444,0.5225612086844506,0.35572101522243826,0.4890315603278411,0.604043131255429,0.5246678389436199,0.5425918888084826,0.6019248751394777,0.5213372911145115,0.21272284974106354
Dualistic Power Optimization,53,0.536008841630669,0.38787525315780347,0.46426201618871205,0.5210238049408271,0.35602342617316274,0.486293253878679,0.6041630114238515,0.5232372045934547,0.5383814165206633,0.6058610441658246,0.5233717783035291,0.20849937532797524
Dualistic Power Optimization,54,0.5317493665890739,0.385600876511504,0.4609315127710268,0.518526524624795,0.35231570144434926,0.48789141505190997,0.6004773728928197,0.5200394867214899,0.537940178293924,0.6140444211792081,0.5243313586635576,0.20379188113940777
Dualistic Power Optimization,55,0.5212139871360549,0.3820131249739971,0.4615707203108934,0.5190256313178099,0.3530350202748985,0.48610620738648347,0.6008619605038563,0.5147502610585434,0.5378958438848482,0.6205174656536565,0.5300281364542255,0.19863835023385013
Dualistic Power Optimization,56,0.5280233174555371,0.37885680587501125,0.4576032350308984,0.5170025060108815,0.3497968684651203,0.48371154721264054,0.5988019404269478,0.5103405318657133,0.5372026217352889,0.6243354231671568,0.5358504415467163,0.19454679760798044
Dualistic Power Optimization,57,0.526521907334943,0.37489390123813743,0.45399518503107544,0.5153394092859345,0.3517470649944556,0.48079616967418426,0.5962336083965031,0.5063600735386585,0.5335121519030502,0.6281633952958109,0.5384759033216338,0.19049567216752133
Dualistic Power Optimization,58,0.5276625455270257,0.37147711524174803,0.45143215743575915,0.5150688677557974,0.35177232141765685,0.48163512498348615,0.5947685943455204,0.5035063080515704,0.5313473358494374,0.6287544136434086,0.54178521821156,0.18832846654825808
Dualistic Power Optimization,59,0.5304485131495021,0.36939348792384513,0.4504177597286106,0.5155715777125593,0.35224963659957975,0.48188380878495013,0.5922749906053102,0.4994878990985861,0.5315787757287993,0.6366306037420173,0.5450836260962785,0.1849388257995085
Dualistic Power Optimization,60,0.5276204417209437,0.3654525467691723,0.4486698900215665,0.5107114885220133,0.3479572746933053,0.4798900921151194,0.5885566458184643,0.49506172689206546,0.5302822274365429,0.6411938246965347,0.551571012435588,0.17894238338243523
Dualistic Power Optimization,61,0.5270802487616837,0.36211036401079355,0.4469630487574243,0.5064609025352134,0.35033549826814586,0.4793142103926957,0.5886108568838107,0.48949443095189554,0.5261726087907012,0.6483034314037941,0.5559034288898613,0.1741196370768488
Dualistic Power Optimization,62,0.5228774490812926,0.3564190804913149,0.44625509773460015,0.50210495619856,0.3539208441746578,0.47624321123270563,0.5885823232932925,0.48539228370618615,0.5263760621096071,0.6526888273374561,0.5591531380647071,0.17016965398526102
Dualistic Power Optimization,63,0.5215394150492264,0.3504599383513553,0.444775517372529,0.49910006848066607,0.3537636443439778,0.47289204341942814,0.5821402846925348,0.48155216169897347,0.5301976033851727,0.659727838309867,0.5626901009320256,0.1651089237221784
Dualistic Power Optimization,64,0.5192883790050413,0.34654537573288996,0.44290447468508853,0.4947577312290534,0.35629228773331556,0.47468917538267774,0.5822456315781893,0.47894992966166333,0.5292326266864931,0.6665443281551142,0.5674461784542284,0.160936330202599
Dualistic Power Optimization,65,0.5167891797495514,0.3414334294645702,0.4401384077991617,0.49587256071179336,0.3541140735820078,0.46993276271885287,0.5812255659454145,0.47555207208091005,0.52857442042965,0.6725036601305016,0.5705748370566605,0.15630065042342195
Dualistic Power Optimization,66,0.5197999108011778,0.3342732013202997,0.4355170535890433,0.49368585110229646,0.3511276959596995,0.4690480716077049,0.5831876473737564,0.47207633407711047,0.5280302375079028,0.6754553003626484,0.5729207610054298,0.15309998502897942
Dualistic Power Optimization,67,0.517185598619803,0.3296738608838888,0.43511127525656645,0.4928184188223665,0.34920478004582545,0.4694277371305404,0.5828164559791079,0.47083026625306507,0.5301854849342902,0.6788949264940584,0.5748800002469541,0.15069558808424188
Dualistic Power Optimization,68,0.5119049128435174,0.3252308214826462,0.43306542084857746,0.49280499276838824,0.3493528779985404,0.4681191219854473,0.5817420346189852,0.46562329567032285,0.5333576870368137,0.6811462467527855,0.5788302579511473,0.1473615588521544
Dualistic Power Optimization,69,0.5164692602811917,0.32127900661835673,0.4297149874470806,0.49010657118304857,0.34929209463501565,0.471904455844661,0.5759409530346229,0.46514672433265714,0.52950280207678,0.6860834392922399,0.5815526185969879,0.14413063613362792
Dualistic Power Optimization,70,0.516727841036854,0.3141178863807666,0.4276694428931108,0.4921719182706591,0.34686574662583003,0.4721210883578761,0.573230046199598,0.4624402484271665,0.5285335856812969,0.69027193188847,0.5861121242707791,0.14022374194609422
Dualistic Power Optimization,71,0.5206095428324725,0.3097793588372602,0.4261460559545056,0.48760598189774923,0.34525287387219405,0.47318097511992374,0.5748055534672637,0.45958065932907244,0.5268993857521164,0.6957436153135647,0.587197005354193,0.13747155450667814
Dualistic Power Optimization,72,0.5208756175502606,0.30758786375876257,0.4222794514004299,0.4846867732197805,0.34608463033149817,0.4715053128405626,0.573268399285555,0.46019287206146475,0.5253973729250367,0.7005015376365972,0.5894866201865249,0.13437832647459175
Dualistic Power Optimization,73,0.5215690397680753,0.3032707103958393,0.41801952959536953,0.4853509503240946,0.34922383634052545,0.46933102900797163,0.5681194871986626,0.4586063948282288,0.5230198345524824,0.7075597690003702,0.5891273439474926,0.13099608976428428
Dualistic Power Optimization,74,0.5227390701463785,0.29689611858458514,0.41652198815976604,0.48340223552991385,0.3476159575017322,0.4677250192419537,0.5680614171715346,0.45519550442745815,0.5231796996143128,0.7169894704697868,0.5895817215750684,0.12683909203074573
Dualistic Power Optimization,75,0.5260668674463017,0.2931595708812688,0.4117713404245231,0.4787676751458822,0.34753771672017814,0.4701058680757987,0.5663601547746514,0.45456684587654345,0.519268261603385,0.7224460243124913,0.5906598894261779,0.12367955500405858
Dualistic Power Optimization,76,0.5256331402613784,0.2909871752560123,0.4079759564896315,0.47158488057288933,0.34823561301377115,0.47101242503901614,0.5657121970890987,0.4533710721872503,0.5161168284585244,0.7292903396949336,0.5966270217155173,0.11859058057711752
Dualistic Power Optimization,77,0.5187797336394966,0.2876659163484932,0.40400140034816723,0.4694406149603255,0.34923096598084785,0.4691313234889681,0.5628859561903146,0.44975150600314157,0.5129322868819994,0.7326057571502813,0.6015666911222534,0.11354796613650564
Dualistic Power Optimization,78,0.5138256611938291,0.28502757523881866,0.401951469124024,0.46400282716393815,0.3481758366761766,0.47227831313252017,0.5594424578117779,0.4451248802070719,0.5128454336445446,0.739659692735202,0.604645802346153,0.1086652322510725
Dualistic Power Optimization,79,0.510514888976516,0.2838943962290663,0.40244819525177694,0.46397105815447826,0.34864647296130663,0.46941774313582013,0.5562825155077425,0.44245092933939784,0.5126707202721899,0.7479502192008227,0.6095283267636716,0.10399668793424244
Dualistic Power Optimization,80,0.5044921128008496,0.282007724901394,0.3974601598001896,0.4612076077233744,0.34944687337381003,0.474968099206533,0.5609884481114772,0.4399205248000677,0.5112923111397091,0.7545079381866442,0.6148843013673707,0.10007236920676349
Dualistic Power Optimization,81,0.5020245786579162,0.28160239922840025,0.39492394556015664,0.46020511848021506,0.351078721877919,0.4757893205940749,0.5611388557529144,0.43492249461241395,0.5091626921307395,0.75779846702857,0.6193420093623577,0.09692022833501801
Dualistic Power Optimization,82,0.5028721753872317,0.2785239765290172,0.3952781003425487,0.4581967986179442,0.35271620518910407,0.47206003142631064,0.5588279999179737,0.4325401747264598,0.509847404387171,0.7627006857288544,0.6227755514124147,0.09372681477287848
Dualistic Power Optimization,83,0.49684571619908036,0.27380329413142207,0.3940531889587466,0.4573440543663564,0.3540175366318665,0.4717585895097894,0.5572927123076699,0.42743143039032633,0.5102305475136542,0.7690324010701195,0.6273347680644421,0.0889945488284608
Dualistic Power Optimization,84,0.4938077870373963,0.26548360464445814,0.3932363483989213,0.45438018724137696,0.3525919851037803,0.47339017898309965,0.5549465478730446,0.4257442059552092,0.5104497082539986,0.7758890900082664,0.6281797462599166,0.0849861857653193
Dualistic Power Optimization,85,0.49596953884459327,0.2619976417384995,0.38949053929034916,0.45266293371490607,0.3493395146379837,0.47416838595881167,0.5513135476779112,0.4192111981134973,0.5063888321211855,0.7836080779261251,0.6305020120549654,0.07986604773780931
Dualistic Power Optimization,86,0.49906411712072263,0.2569240734583484,0.38307413878598057,0.4484289489521294,0.3521111378779976,0.4732326355856076,0.5486279218902506,0.4156804103314245,0.5063755336755867,0.7913365000242544,0.6369764771492976,0.07442385767083959
Dualistic Power Optimization,87,0.4965059225621353,0.2502646405235648,0.3792409191243458,0.4469460158878573,0.35048362002557637,0.46989306050930035,0.5477071667668622,0.4117090961282108,0.5054234694856355,0.7953140858853686,0.6400950953768554,0.06983369479705387
Dualistic Power Optimization,88,0.4922380593295862,0.24802873727040647,0.3782974463005866,0.4412458782227107,0.34892459830519157,0.46493059009145826,0.5447849423250491,0.40765627793097403,0.5015057103018247,0.7989688605488161,0.6416684711147262,0.06513091598164639
Dualistic Power Optimization,89,0.4913491073008349,0.24414925906981072,0.37383839958705356,0.43959086907429035,0.34813123813601704,0.4636231533119893,0.5465009144054835,0.4064402934529083,0.49788783588666,0.8061304375486877,0.6468735067379462,0.06025024395334677
Dualistic Power Optimization,90,0.48638562981593725,0.2417582241799339,0.3738897575575474,0.4353321650916175,0.3465962324939885,0.4661655768919531,0.5453984501469682,0.4036248546907413,0.49754973929039914,0.8124142796512537,0.6478046470023312,0.056800893909835615
Dualistic Power Optimization,91,0.4879935452607415,0.240072190609837,0.3704093644508807,0.4332332047372505,0.3438340174888771,0.4671960898564586,0.5448860904383465,0.3995632298177889,0.49877835865610365,0.8172473468306377,0.6525212580331318,0.05322074781920033
Dualistic Power Optimization,92,0.4833728924195539,0.23599016938216957,0.3670307271414302,0.431667193473752,0.3433949636312104,0.46629556386272414,0.5448692443402472,0.3947379593028206,0.49454415204648683,0.826251970487002,0.6588720922341553,0.04670819160864342
Dualistic Power Optimization,93,0.47793005397054916,0.2333232381059981,0.3629850516974745,0.4301720979583847,0.34428341188923745,0.4650650612220076,0.5416113296413647,0.38937812128672705,0.4916896438397817,0.8300966364267013,0.6623245955597895,0.0420544708491023
Dualistic Power Optimization,94,0.4742256081221093,0.23063321601447975,0.3629131501027662,0.4269862170837667,0.34506222089030825,0.46602256477211534,0.5408563604858225,0.3855397419132791,0.49215211662488384,0.8365689822154377,0.6634351960500665,0.038820199434682956
Dualistic Power Optimization,95,0.4752836985241802,0.228355893455914,0.35834208855175254,0.4250373764531861,0.3467288788759304,0.4648553838965017,0.5412899405883768,0.3862577799558715,0.489557396115605,0.8393173356130146,0.6676267585866251,0.03612046938534769
Dualistic Power Optimization,96,0.47591567482831787,0.22384358362536394,0.35820525809308557,0.4203360805285679,0.34841471612199365,0.46248558841480303,0.5430092122539699,0.3862248586553687,0.48700132791176937,0.8437312200132856,0.6729278367012383,0.032550380313951244
Dualistic Power Optimization,97,0.47323843004016924,0.21969656189258382,0.35520786410824273,0.41446997264621277,0.3486870406298052,0.45985141173216937,0.5402913425920476,0.3850809290022665,0.4834653303090113,0.8508741650564726,0.675951486391819,0.027181240799316886
Dualistic Power Optimization,98,0.4708860199409798,0.21721616632656332,0.3528355615332742,0.4135820846605928,0.35092340995087096,0.4582748132341644,0.5373186393524798,0.37885800545398146,0.4807902808501442,0.8622915636262399,0.6820197374613515,0.020664950428441187
Dualistic Power Optimization,99,0.46534203094186444,0.21049846867805408,0.35073690931240653,0.4126419562862906,0.3523211776215057,0.456913897257754,0.5352930827369516,0.37542688981142147,0.4799371522406931,0.8633730257285042,0.6851373527870553,0.017218134802992502
